Feature,Interaction Features,Contribution Importance
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,-2.5798679903619993e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (1)학위취득을위한교육,-2.2470681389746604e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,-1.624416974428933e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,학습 지향 평균,-1.3928373686221763e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-1.3064077400501483e-05
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-9.808787143267501e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),-9.41963007876714e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ6. 귀하께서는 건강에 자신 있습니까?_1,-8.034919881217217e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,4.950830629640293e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,-4.947040576695149e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_2.0,4.770148819784011e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,-3.4662906416040196e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문A1-2) 참여한 프로그램 수는 몇개입니까? (3) 직업능력향상교육,1.2377208579583326e-06
DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,9.430760739227763e-07
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.001025224390034766
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,-0.0006686223914542316
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),월 가구소득,0.00065525965770905
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ3. 몇 명과 함께 지내고 있습니까?__명,0.000614775620123941
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,-0.0005633892835589757
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,-0.0005512217743598267
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),만 연령,-0.0005385118425743486
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,0.00039697340378879055
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A2-2) 프로그램 형태__(3)직업능력향상교육_1,-0.0003223027227628341
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,0.0002942886337630769
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,-0.00025208180119802196
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,0.00024992803905177344
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,0.00022685105905721412
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,0.0002128069933957108
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ7. 귀하의 주된 소득원천은 무엇입니까?_3,0.0001795718087510373
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),학습 지향 평균,-0.00016846289180828724
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),지역규모별,-0.0001636409546288183
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,-0.00016105136395458232
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-0.00014977818472605177
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,-0.0001398711086994766
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,0.00013243490235513865
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ4. 귀하께서는 부양할 가족이 있습니까? (동거여부 무관),-0.0001250072935501383
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ9. 귀하의 현재 고용형태는 어떻게 되십니까?_1.0,0.00011535138406106728
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ6. 귀하께서는 건강에 자신 있습니까?_2,-8.798227756194207e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),무형식학습 (암묵적 학습) 참여,8.750087300839535e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,-8.46430427414295e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,7.049371555809183e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A2-6) 연간참여시간__(3)직업능력향상교육_1,6.695758241854172e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,-5.963767204218204e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-5.050115071061341e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),5.005238896635846e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),사회참여,4.8282180689336204e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,-4.721958810629469e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-4.2529111040729846e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),-4.173627251840658e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,-3.6731678101480957e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ3. 귀하께서는 함께 동거하는 가족이 있습니까?,-3.469064224758659e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_8.0,-3.1075377147940526e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-2.374823969738867e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,2.355385954791017e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,-2.132474230628357e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,-1.9826912478404555e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_0.0,1.819252197529669e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-1.4384371295582016e-05
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A2-3) 기관 유형__(3)직업능력향상교육_1,7.186649242961471e-06
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문A2-10) 프로그램만족도__(3)직업능력향상교육_1,-6.166767529990296e-06
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-5.0447430703641334e-06
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),직업관련 목표지향 평균,4.244760721925909e-06
DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_3.0,1.176575983185881e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.001429814501046161
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,-0.0013530695448728564
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,학습 지향 평균,-0.0011103217317537406
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_3.0,0.0010209779574585015
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,0.0009955615941474078
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,0.0002337805957489657
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,-0.00022788156612173687
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,월 가구소득,0.0001922363358282779
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ6. 귀하께서는 건강에 자신 있습니까?_2,-0.00016436522428929507
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A3-1) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__건강 관리,0.0001623760635147341
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,0.00015149904807116574
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,0.00011925576332590339
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,0.00011781953378962519
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-2) 프로그램 형태__(3)직업능력향상교육_1,-0.00010668481074872053
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A3-2) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__심리적 만족 및 행복감 증대,-9.988056447500489e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,9.044069449213917e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,-7.901260930623238e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,-7.232934730635473e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,-6.904509445709988e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,직업관련 목표지향 평균,6.787459282319337e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,-6.262847547069439e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),6.17135721827991e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),-5.9637672042181885e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,5.540468911567851e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,5.252320844222853e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-5.161622405720003e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,-4.6045297481943705e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,지역규모별,-4.126113463366277e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,취약계층,-4.1092046885631396e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,만 연령,3.2020780387836846e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-5) 참여목적__(3)직업능력향상교육_1,-2.9462864135644842e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,-2.7544213315214236e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__개월,-2.613775740144214e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,-2.038377705292996e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,1.4682870539594662e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,사회참여,-1.3516967493017813e-05
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-6) 연간참여시간__(3)직업능력향상교육_1,9.432420624506826e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A1-2) 참여한 프로그램 수는 몇개입니까? (3) 직업능력향상교육,9.24837500411396e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,무형식학습(의존형) 참여,-8.665977010871773e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,2.8909334582255015e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A1-2) 참여한 프로그램 수는 몇개입니까? (6) 시민참여교육,1.2607180702902057e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,DQ2. 귀하께서는 자녀가 있으십니까? 있다면^ 귀하의 막내자녀는 현재 어떤 상태입니까?,1.1391832222162612e-06
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A2-3) 기관 유형__(3)직업능력향상교육_1,-5.429574474258102e-07
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,-4.974980744684194e-07
DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_4.0,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),5.418907624961511e-09
무형식학습 (암묵적 학습) 참여,직업관련 목표지향 평균,0.0016322324577799385
무형식학습 (암묵적 학습) 참여,문E1-4) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 다른 사람들과 함께 공부 하는 것이 좋다.,-0.0010793211550856215
무형식학습 (암묵적 학습) 참여,문A3-8) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__사회참여,-0.0010287086788319504
무형식학습 (암묵적 학습) 참여,문A3-3) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__교양 함양이나 지식 습득 등 자기 계발,-0.0007897644046554894
무형식학습 (암묵적 학습) 참여,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__학교급,-0.0007655978370396714
무형식학습 (암묵적 학습) 참여,DQ6. 귀하께서는 건강에 자신 있습니까?_1,0.0006192953352233596
무형식학습 (암묵적 학습) 참여,문A3-9) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__친목도모 증진,0.0005021120913560372
무형식학습 (암묵적 학습) 참여,학습 지향 평균,0.00042303756235200293
무형식학습 (암묵적 학습) 참여,취약계층,-0.0003298981311761826
무형식학습 (암묵적 학습) 참여,문A3-7) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__고용안정,-0.0002999128754844915
무형식학습 (암묵적 학습) 참여,문C2) 귀하께서는 작년(교육이나 학습 프로그램의 참여여부와 관계없이)에 참여하고 싶었지만 참여하지 못했던 평생교육 프로그램이 있었습니까?,-0.00029599768085732825
무형식학습 (암묵적 학습) 참여,문E1-3) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 혼자서 공부하는 것이 익숙하고 좋다.,-0.00029397636771392305
무형식학습 (암묵적 학습) 참여,월 가구소득,0.0002734709340090822
무형식학습 (암묵적 학습) 참여,지역규모별,0.00023957026131680276
무형식학습 (암묵적 학습) 참여,문G1-3) 지난 한 해 동안 동아리에서 활동한 적이 있습니까? 있다면^ 몇 회 정도 참여하셨습니까?__참여횟수,-0.00023521410185659377
무형식학습 (암묵적 학습) 참여,문F1-4) 다음 학습 관련 질문에 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__직장에서 필요로 하는 기술을 학교에서는 배울 수 없다.,0.00023136091287221075
무형식학습 (암묵적 학습) 참여,문D1-1) 귀하께서는 평생교육 프로그램 관련 정보를 어떻게 얻으셨습니까? (중복응답)1,-0.00021169696133282082
무형식학습 (암묵적 학습) 참여,문H1) 귀하께서는 전반적으로 현재의 생활에 얼마나 만족하십니까?,0.00020605205135439632
무형식학습 (암묵적 학습) 참여,문A1-2) 참여한 프로그램 수는 몇개입니까? (4) 인문교양교육,0.00020233933501212704
무형식학습 (암묵적 학습) 참여,사회참여,-0.00017659033292532944
무형식학습 (암묵적 학습) 참여,문A2-7) 자기부담학습비__(3)직업능력향상교육_1,0.00014025803340793604
무형식학습 (암묵적 학습) 참여,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (3)직업능력향상교육,-0.00013529243687939043
무형식학습 (암묵적 학습) 참여,문A3-6) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__성과급^ 연봉 등 소득 증대,-0.0001261952934861564
무형식학습 (암묵적 학습) 참여,문A2-5) 참여목적__(3)직업능력향상교육_1,-0.00012531182588094376
무형식학습 (암묵적 학습) 참여,문A2-6) 연간참여시간__(3)직업능력향상교육_1,0.00011019886797205346
무형식학습 (암묵적 학습) 참여,DQ9-1. 귀하의 현재 종사상 지위는 어떻게 되십니까?,-0.00010709618372606625
무형식학습 (암묵적 학습) 참여,DQ3. 몇 명과 함께 지내고 있습니까?__명,-0.00010695518873078784
무형식학습 (암묵적 학습) 참여,문A2-8) 학습비 외부 지원여부__(3)직업능력향상교육_1,-0.00010251468285607282
무형식학습 (암묵적 학습) 참여,DQ11. 귀하가 현재 소속되어 있는 직장의 규모는 어느 정도입니까? (사업장^ 상시근로자 기준),-0.00010099471059535047
무형식학습 (암묵적 학습) 참여,문A1-2) 참여한 프로그램 수는 몇개입니까? (5) 문화예술스포츠교육,-9.692827207684527e-05
무형식학습 (암묵적 학습) 참여,DQ5. 귀하께서는 취학 전의 손자·손녀가 있습니까? (동거여부 무관),8.750087300839494e-05
무형식학습 (암묵적 학습) 참여,문A2-1) 프로그램 유형__(3)직업능력향상교육_1,7.462675640531184e-05
무형식학습 (암묵적 학습) 참여,DQ1. 귀하의 최종 학력은 어떻게 되십니까?__상태구분_5.0,7.356203017866694e-05
무형식학습 (암묵적 학습) 참여,만 연령,-6.635768424612108e-05
무형식학습 (암묵적 학습) 참여,DQ7. 귀하의 주된 소득원천은 무엇입니까?_1,5.4059865647298206e-05
무형식학습 (암묵적 학습) 참여,문D1) 귀하께서는 작년에 평생교육 프로그램 관련 정보를 접한 적이 있습니까?,4.8324029236677505e-05
무형식학습 (암묵적 학습) 참여,문A1-2) 참여한 프로그램 수는 몇개입니까? (2) 성인기초 및 문자해득교육(문해교육),-3.634963578340634e-05
무형식학습 (암묵적 학습) 참여,연령별(1),3.200551942578482e-05
무형식학습 (암묵적 학습) 참여,문E1-1) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 책이나 판서 수업 중심으로 공부하는 것이 익숙하고 잘된다.,2.8995728859749217e-05
무형식학습 (암묵적 학습) 참여,문E1-2) 자신의 학습패턴에 관하여 어느 정도 동의하시는지 동의 정도를 말씀해주시기 바랍니다.__나는 인터넷강의 또는 컴퓨터(전자책^ 태블릿 PC^스마트폰)를 활용한 학습이 익숙하고 잘된다.,2.6678245965756607e-05
무형식학습 (암묵적 학습) 참여,Year,-1.870153323715755e-05
무형식학습 (암묵적 학습) 참여,문A3-4) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__취업^ 이직^ 창업에 도움,1.6706731429184854e-05
무형식학습 (암묵적 학습) 참여,문C1) 앞으로 참여하길 희망하는 프로그램은 무엇입니까? (중복응답)1,9.469040040327369e-06
무형식학습 (암묵적 학습) 참여,DQ10. 귀하는 현재 어떤 직업에 종사하고 계십니까?_7.0,-7.013254713046135e-06
무형식학습 (암묵적 학습) 참여,문A3-5) 귀하께서 작년에 참여한 학습경험이 전반적으로 다음 각 항목과 관련하여 귀하에게 어느 정도 도움이 되었다고 생각하십니까?__일하는데 필요한 기능 습득 등,6.431844358889871e-06
무형식학습 (암묵적 학습) 참여,DQ12. 귀하의 현재 직장에서의 근무기간은 얼마나 되십니까?__년,-3.344285580900122e-06
